Date,Ticker,Open,High,Low,Close,Volume,Shares,Purchase_Price,Purchase_Date,Asset_Name,Asset_Class,Position_Value,Cost_Basis,Unrealized_Gain,Unrealized_Gain_Pct,Price_Change,Price_Change_Pct
2025-07-30,GOOGL,195.2974741739121,197.2943808004953,194.3888780023715,196.2260284423828,32445400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15698.082275390625,11384.0,4314.082275390625,37.89601436569418,0.7787933349609375,0.398467307318473
2025-07-31,GOOGL,195.40729975764043,195.68686545955077,190.79443520574367,191.60317993164065,51329200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15328.254394531252,11384.0,3944.254394531252,34.647350619564754,-4.622848510742159,-2.35587936393441
2025-08-01,GOOGL,188.73762721302063,190.53484621084556,187.5295072444748,188.8374786376953,34832200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15106.998291015625,11384.0,3722.998291015625,32.7037797875582,-2.765701293945341,-1.4434527104049466
2025-08-04,GOOGL,189.9956738002762,194.96798225717677,189.82593856567027,194.7383270263672,31547400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15579.066162109375,11384.0,4195.066162109375,36.8505460480444,5.900848388671875,3.1248290494247044
2025-08-05,GOOGL,194.40884314692985,197.55396485726567,193.5901041516216,194.368896484375,31602300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15549.51171875,11384.0,4165.51171875,36.59093217454322,-0.3694305419921875,-0.18970612905705453
2025-08-06,GOOGL,194.1991754853375,196.3258859841649,193.3704573812648,195.7867126464844,21562900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15662.937011718752,11384.0,4278.937011718752,37.58728928073394,1.4178161621094034,0.7294460110408574
2025-08-07,GOOGL,196.75520727948205,197.23446060352177,194.0294340028213,196.21604919433597,26321800.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15697.283935546877,11384.0,4313.283935546877,37.889001542049165,0.4293365478515625,0.21928788835980928
2025-08-08,GOOGL,196.9149587094283,202.29662132319493,196.86503299798275,201.10845947265625,39161800.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16088.6767578125,11384.0,4704.6767578125,41.327097310369815,4.892410278320284,2.4933792614867833
2025-08-11,GOOGL,200.62921267003748,201.16837075965444,198.7621098358592,200.68911743164065,25832400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16055.129394531252,11384.0,4671.129394531252,41.03240859567157,-0.4193420410155966,-0.20851536634270973
2025-08-12,GOOGL,201.0585431482033,204.18370696130677,200.27975076589465,203.02549743652344,30397900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16242.039794921875,11384.0,4858.039794921875,42.67427788933481,2.336380004882784,1.1641787231829293
2025-08-13,GOOGL,203.81427054832747,204.21364576160173,197.2044995517677,201.6476287841797,28342900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16131.810302734375,11384.0,4747.810302734375,41.70599352366809,-1.37786865234375,-0.6786677879090264
2025-08-14,GOOGL,201.18833871082708,204.12379383237692,200.91875205563483,202.6261138916016,25230400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16210.089111328127,11384.0,4826.089111328127,42.393614821926626,0.9784851074219034,0.48524503527347385
2025-08-15,GOOGL,203.534714766441,206.12070520105007,200.96868242883636,203.58462524414065,34931400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16286.770019531252,11384.0,4902.770019531252,43.067199749923155,0.9585113525390625,0.47304433477504126
2025-08-18,GOOGL,203.88415594549545,204.9525082638803,202.17680937496152,203.18524169921875,18526600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16254.8193359375,11384.0,4870.8193359375,42.78653668251493,-0.3993835449219034,-0.196175690793432
2025-08-19,GOOGL,202.7159730378366,203.1253425488118,199.65072931767816,201.25823974609372,24240200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16100.659179687498,11384.0,4716.659179687498,41.43235400287683,-1.9270019531250284,-0.9483966143454592
2025-08-20,GOOGL,200.41952632200108,200.9686786831588,196.29592455953664,199.01171875,28955500.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15920.9375,11384.0,4536.9375,39.85363229093464,-2.2465209960937216,-1.1162380228148305
2025-08-21,GOOGL,199.4410552978516,202.1668286588479,199.12154291514705,199.4410552978516,19774600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,15955.284423828127,11384.0,4571.284423828127,40.155344552249886,0.4293365478515909,0.21573430476771183
2025-08-22,GOOGL,202.41643648326647,208.21744781149425,200.98865555430208,205.771240234375,42827000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16461.69921875,11384.0,5077.69921875,44.6038230740513,6.330184936523409,3.173962816767939
2025-08-25,GOOGL,206.11069972619865,210.19438514977915,204.9624845680577,208.1675262451172,29928900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16653.402099609375,11384.0,5269.402099609375,46.28779075552859,2.3962860107421875,1.1645388383783928
2025-08-26,GOOGL,207.18903343187435,207.5285191238244,205.3818354433132,206.81961059570312,28464100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16545.56884765625,11384.0,5161.56884765625,45.34055558376889,-1.3479156494140625,-0.647514851969222
2025-08-27,GOOGL,205.3818424648536,208.5868842878949,205.3319167524022,207.1590881347656,23022900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16572.727050781246,11384.0,5188.727050781246,45.57912026336302,0.3394775390624716,0.16414185196687026
2025-08-28,GOOGL,206.92944327697995,211.8917573213033,206.57997853322107,211.31265258789065,32339300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16905.012207031254,11384.0,5521.012207031254,48.49799900765332,4.153564453125057,2.005011940592727
2025-08-29,GOOGL,210.1844065843309,214.31800279201352,209.87488848734807,212.5807037353516,39728400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,17006.45629882813,11384.0,5622.456298828129,49.38911014430893,1.2680511474609375,0.6000829254336759
2025-09-02,GOOGL,208.11761422314743,211.3525932568575,205.88107328271496,211.0231170654297,47523000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,16881.849365234375,11384.0,5497.849365234375,48.29453061520006,-1.5575866699219034,-0.7327036944336118
2025-09-03,GOOGL,225.86013881710127,230.95224175670688,224.4423216543269,230.30325317382807,103336100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,18424.260253906246,11384.0,7040.260253906246,61.84346674197335,19.28013610839838,9.136504273330592
2025-09-04,GOOGL,229.2947939629136,232.01058815431745,225.76027598883607,231.94070434570312,51684200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,18555.25634765625,11384.0,7171.25634765625,62.99417030618631,1.6374511718750568,0.7109978471034228
2025-09-05,GOOGL,231.84086323662245,235.39535470067108,231.5413241866342,234.63653564453125,46588900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,18770.9228515625,11384.0,7386.9228515625,64.88864064970574,2.695831298828125,1.1622933139023406
2025-09-08,GOOGL,235.3160818501289,237.97434675109136,233.5172554040335,233.8870086669922,32474700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,18710.960693359375,11384.0,7326.960693359375,64.36191754532128,-0.7495269775390625,-0.3194417167301622
2025-09-09,GOOGL,234.0169206603603,240.3128053844981,233.07753270088136,239.47335815429688,38061000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19157.86865234375,11384.0,7773.86865234375,68.28767263126977,5.5863494873046875,2.388482164590222
2025-09-10,GOOGL,238.74382884116824,241.5020344331276,237.6945274082077,239.0136566162109,35141100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19121.09252929687,11384.0,7737.092529296871,67.96462165580527,-0.4597015380859659,-0.19196354100892155
2025-09-11,GOOGL,239.7232054178332,242.09165136894265,236.09557331646107,240.2128753662109,30599300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19217.03002929687,11384.0,7833.030029296871,68.80736146606527,1.19921875,0.5017364978125993
2025-09-12,GOOGL,240.2128665430948,241.92175543476245,237.84442067897936,240.64259338378903,26771600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19251.40747070312,11384.0,7867.407470703121,69.10934180167885,0.429718017578125,0.17889050156991715
2025-09-15,GOOGL,244.5000723057695,252.24500622225327,244.5000723057695,251.44552612304688,58383800.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20115.64208984375,11384.0,8731.64208984375,76.70100219469211,10.802932739257841,4.489202259397529
2025-09-16,GOOGL,251.9152158532655,252.87457975705252,249.306921413572,250.99581909179688,34109700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20079.66552734375,11384.0,8695.66552734375,76.3849747658446,-0.44970703125,-0.17884869068218734
2025-09-17,GOOGL,251.0557800198683,251.43553649547647,246.11900683222015,249.36688232421875,34108000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19949.3505859375,11384.0,8565.3505859375,75.24025461997101,-1.628936767578125,-0.6489896020867025
2025-09-18,GOOGL,251.51547232528495,253.82397511354577,249.6367116291099,251.86524963378903,31239500.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20149.21997070312,11384.0,8765.219970703121,76.9959589836887,2.498367309570284,1.0018841661267652
2025-09-19,GOOGL,253.08445699569828,255.83265939150547,251.64539584681071,254.55349731445312,55571400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20364.27978515625,11384.0,8980.27978515625,78.88510001015679,2.688247680664091,1.0673356823034608
2025-09-22,GOOGL,254.2636811395151,255.6128047936517,250.13639113793755,252.36492919921875,32290500.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20189.1943359375,11384.0,8805.1943359375,77.34710414562105,-2.188568115234375,-0.8597674509774333
2025-09-23,GOOGL,252.8745862102155,254.1937306726042,250.31626206974445,251.49549865722656,26628000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20119.639892578125,11384.0,8735.639892578125,76.73611992777693,-0.8694305419921875,-0.344513219309428
2025-09-24,GOOGL,251.49550432970327,252.18505574615796,246.2789151995329,246.97845458984372,28201000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19758.276367187496,11384.0,8374.276367187496,73.56180926903984,-4.517044067382841,-1.7960735247748105
2025-09-25,GOOGL,244.24022750230407,246.3288728402893,240.58263166512356,245.6293182373047,31020400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19650.345458984375,11384.0,8266.345458984375,72.61371625952543,-1.349136352539034,-0.5462566986984885
2025-09-26,GOOGL,246.90849752367052,249.25695217808112,245.80921049475367,246.3788299560547,18503200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19710.306396484375,11384.0,8326.306396484375,73.14042864093794,0.74951171875,0.30513935556579774
2025-09-29,GOOGL,247.6879914773483,250.98582213384148,242.61131034259105,243.89047241210935,32505800.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19511.237792968746,11384.0,8127.237792968746,71.39175854680909,-2.488357543945341,-1.009972141027371
2025-09-30,GOOGL,242.65128209661555,243.13096406959585,239.09361157011617,242.94110107421875,34724300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19435.2880859375,11384.0,8051.2880859375,70.72459667900122,-0.9493713378905966,-0.38926134690756564
2025-10-01,GOOGL,240.59263270567308,246.13900797357311,238.4540321360197,244.7399139404297,31658200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19579.193115234375,11384.0,8195.193115234375,71.98869567141931,1.7988128662109375,0.7404316759317631
2025-10-02,GOOGL,244.98974812584623,246.64866670301691,242.14162021805868,245.52940368652344,25483300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19642.352294921875,11384.0,8258.352294921875,72.54350223929967,0.78948974609375,0.3225831591515238
2025-10-03,GOOGL,244.3301825431412,246.138996907564,241.5020306823554,245.1896209716797,30249600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19615.169677734375,11384.0,8231.169677734375,72.30472310026683,-0.33978271484375,-0.13838778970748367
2025-10-06,GOOGL,244.6199956702093,251.1557292673991,244.42012945214807,250.26629638671875,28894700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20021.3037109375,11384.0,8637.3037109375,75.87230947766602,5.0766754150390625,2.0705099159256113
2025-10-07,GOOGL,248.10771903747053,250.27629875611288,245.35951661425605,245.59934997558597,23181300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19647.94799804688,11384.0,8263.947998046879,72.5926563426465,-4.666946411132784,-1.8647922147380536
2025-10-08,GOOGL,244.79988761332396,245.84918907751907,243.66063338889384,244.4600982666016,21307100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19556.80786132813,11384.0,8172.807861328129,71.79205781208827,-1.139251708984375,-0.46386593005951493
2025-10-09,GOOGL,244.3101967172578,244.6000004413468,238.99366696134817,241.3721160888672,27892100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19309.769287109375,11384.0,7925.769287109375,69.62200708985748,-3.0879821777344034,-1.2631845440750578
2025-10-10,GOOGL,241.27216783484693,243.93043262992407,235.6858257251368,236.4153594970703,33180300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,18913.228759765625,11384.0,7529.228759765625,66.13869254888989,-4.956756591796875,-2.0535746515027986
2025-10-13,GOOGL,240.05299046060216,244.34017953936015,239.55331729181,243.9904022216797,24995000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19519.232177734375,11384.0,8135.232177734375,71.4619832900068,7.575042724609375,3.204124613867676
2025-10-14,GOOGL,241.07230809804528,246.95845730298237,240.35277752895155,245.28955078125,22111600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,19623.1640625,11384.0,8239.1640625,72.37494784346451,1.2991485595703125,0.5324588786037365
2025-10-15,GOOGL,247.0883778879278,251.94520161834689,245.8292070129357,250.86590576171875,27007700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20069.2724609375,11384.0,8685.2724609375,76.29367938279603,5.57635498046875,2.2733764902369558
2025-10-16,GOOGL,251.60541868813704,256.79201310331337,249.93651222042615,251.29562377929688,27997200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20103.64990234375,11384.0,8719.64990234375,76.59565971840962,0.429718017578125,0.17129390949852663
2025-10-17,GOOGL,250.59608169913423,254.05382673080507,247.6480130580108,253.13442993164065,29671600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20250.754394531254,11384.0,8866.754394531254,77.88786362026752,1.8388061523437784,0.7317302723738317
2025-10-20,GOOGL,254.52352413042843,257.1617826336821,254.06381810029453,256.3822937011719,22350200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20510.58349609375,11384.0,9126.58349609375,80.17026964242578,3.2478637695312216,1.2830588752420269
2025-10-21,GOOGL,254.5734808325197,254.7133887039521,243.99039197294184,250.29627990722656,47312100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20023.702392578125,11384.0,8639.702392578125,75.89338011751691,-6.0860137939453125,-2.373804253829992
2025-10-22,GOOGL,254.20372304336277,256.19241249616164,249.12704181794436,251.5254821777344,35029400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20122.038574218754,11384.0,8738.038574218754,76.75719056762784,1.229202270507841,0.491098897260267
2025-10-23,GOOGL,252.81462530948343,254.8732762688867,251.6853743480408,252.91456604003903,19901400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20233.16528320312,11384.0,8849.165283203121,77.7333563176662,1.3890838623046307,0.5522636713695128
2025-10-24,GOOGL,256.412278354529,261.5089509442133,255.1531226659378,259.7501220703125,28655100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,20780.009765625,11384.0,9396.009765625,82.53697966993148,6.835556030273466,2.7027134645899897
2025-10-27,GOOGL,264.6468909460984,269.9634205104271,264.1072354119796,269.0939636230469,35235200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,21527.51708984375,11384.0,10143.51708984375,89.10327731767174,9.343841552734375,3.597242410613788
2025-10-28,GOOGL,269.5137161039883,270.5530448339537,266.3257988486908,267.295166015625,29738600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,21383.61328125,11384.0,9999.61328125,87.83918904822558,-1.798797607421875,-0.6684644958969366
2025-10-29,GOOGL,267.57498405043395,275.1600191542769,267.49504976173847,274.3905334472656,43580300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,21951.24267578125,11384.0,10567.24267578125,92.82539244361604,7.095367431640625,2.654506453448491
2025-10-30,GOOGL,291.3993974290424,291.3993974290424,279.87693527724974,281.2960205078125,74876000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22503.681640625,11384.0,11119.681640625,97.67815917625614,6.905487060546875,2.5166637397401326
2025-10-31,GOOGL,283.02486366213384,285.81304844327684,276.8489107040144,281.0061950683594,39267900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22480.49560546875,11384.0,11096.49560546875,97.47448704733618,-0.289825439453125,-0.10303218613968435
2025-11-03,GOOGL,281.9955439895644,285.3433603410046,279.61709481156873,283.5345458984375,29786000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22682.763671875,11384.0,11298.763671875,99.25126205090477,2.528350830078125,0.8997491423500703
2025-11-04,GOOGL,276.56908942406625,281.0861237356038,276.07941949471564,277.35858154296875,30078400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22188.6865234375,11384.0,10804.6865234375,94.91116060644326,-6.17596435546875,-2.1782052468770408
2025-11-05,GOOGL,278.6876991693174,286.23278206992967,277.15870054271744,284.1241455078125,31010300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22729.931640625,11384.0,11345.931640625,99.66559768644588,6.76556396484375,2.439284166801814
2025-11-06,GOOGL,285.14348075532007,288.1615262521665,280.9562476047489,284.5638732910156,37173600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22765.10986328125,11384.0,11381.10986328125,99.97461229164837,0.439727783203125,0.15476607326603276
2025-11-07,GOOGL,283.0248465894465,283.59448127875606,275.0101005397699,278.647705078125,34479600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22291.81640625,11384.0,10907.81640625,95.81708016734012,-5.916168212890625,-2.07902997118693
2025-11-10,GOOGL,284.23409016650885,290.6098939896417,282.6750818691635,289.9103698730469,29557300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,23192.82958984375,11384.0,11808.82958984375,103.73181298176168,11.262664794921875,4.041901149612603
2025-11-11,GOOGL,287.56189748708465,291.7291849721444,287.1321858980205,291.1195678710937,19842100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,23289.565429687496,11384.0,11905.565429687496,104.58156561566669,1.2091979980468182,0.4170937378253692
2025-11-12,GOOGL,291.4893355792204,291.8191369528623,283.504568014819,286.5225830078125,24829900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22921.806640625,11384.0,11537.806640625,101.3510773069659,-4.596984863281193,-1.5790710658504126
2025-11-13,GOOGL,282.15543354563385,282.6551067007045,277.0587612643864,278.3879089355469,29494000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22271.03271484375,11384.0,10887.03271484375,95.63451084718683,-8.134674072265625,-2.8391039850579003
2025-11-14,GOOGL,271.23257767900105,278.3778974858086,270.52305035910666,276.22930908203125,31647200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22098.3447265625,11384.0,10714.3447265625,94.11757489953004,-2.158599853515625,-0.7753928185205039
2025-11-17,GOOGL,285.59319216713175,293.7578650793077,283.38464532335746,284.83367919921875,52670200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22786.6943359375,11384.0,11402.6943359375,100.16421588139055,8.6043701171875,3.1149374212974257
2025-11-18,GOOGL,287.7318125744744,288.61121173854644,278.0181648979437,284.0941772460937,49158700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,22727.534179687496,11384.0,11343.534179687496,99.6445377695669,-0.7395019531250568,-0.25962588244623497
2025-11-19,GOOGL,286.9722907427786,303.6114007455407,286.44263841708545,292.6185913085937,68198900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,23409.487304687496,11384.0,12025.487304687496,105.63499037849171,8.5244140625,3.000559231847899
2025-11-20,GOOGL,304.3409354639468,306.2197114167213,288.48131431646567,289.26080322265625,62025200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,23140.8642578125,11384.0,11756.8642578125,103.2753360665188,-3.357788085937443,-1.1474964973761104
2025-11-21,GOOGL,296.2262391249899,303.7213362601199,293.6579118539212,299.464111328125,74137700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,23957.12890625,11384.0,12573.12890625,110.44561583143006,10.20330810546875,3.527373218836982
2025-11-24,GOOGL,310.9266228942269,319.27117069793417,309.39762425695875,318.3717346191406,85165100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25469.73876953125,11384.0,14085.73876953125,123.7327720443715,18.907623291015625,6.313819444727531
2025-11-25,GOOGL,325.9967549915166,328.6150374741804,317.4423529194355,323.22857666015625,88632100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25858.2861328125,11384.0,14474.2861328125,127.14587256511332,4.856842041015625,1.5255255140113944
2025-11-26,GOOGL,320.4703785574214,324.287888914303,316.58293713459693,319.7408752441406,51373400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25579.27001953125,11384.0,14195.27001953125,124.69492287009179,-3.487701416015625,-1.0790201324564874
2025-11-28,GOOGL,323.1586203824684,326.6363566172421,316.5829348985448,319.970703125,26018600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25597.65625,11384.0,14213.65625,124.85643227336614,0.229827880859375,0.07187941819570831
2025-12-01,GOOGL,317.49233426982363,319.6409227326276,313.684827275924,314.6841735839844,41183000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25174.73388671875,11384.0,13790.73388671875,121.14137286295458,-5.286529541015625,-1.6521917442392842
2025-12-02,GOOGL,316.5329308632399,318.17187340075924,313.7047943107319,315.6035461425781,35854700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25248.28369140625,11384.0,13864.28369140625,121.78745336793966,0.91937255859375,0.2921572280305318
2025-12-03,GOOGL,315.68353592029735,321.369788644051,313.89469739870816,319.42108154296875,41838300.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25553.6865234375,11384.0,14169.6865234375,124.47019082429287,3.817535400390625,1.2095983860288984
2025-12-04,GOOGL,322.0193865832628,322.14927599125497,314.4943097586067,317.4123840332031,31240900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25392.99072265625,11384.0,14008.99072265625,123.05859735291858,-2.008697509765625,-0.6288556472423767
2025-12-05,GOOGL,319.28113189003057,322.9487461411032,318.961364259978,321.0599670410156,28851700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25684.79736328125,11384.0,14300.79736328125,125.62190234786763,3.6475830078125,1.1491621597949253
2025-12-08,GOOGL,320.04998779296875,320.44000244140625,311.2200012207031,313.7200012207031,33909400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25097.60009765625,11384.0,13713.60009765625,120.46380971237043,-7.3399658203125,-2.2861666273624293
2025-12-09,GOOGL,312.3699951171875,317.989990234375,311.8999938964844,317.0799865722656,30194000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25366.39892578125,11384.0,13982.39892578125,122.8250081323019,3.3599853515625,1.0710140693894532
2025-12-10,GOOGL,315.8299865722656,321.3099975585937,314.67999267578125,320.2099914550781,33428900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25616.79931640625,11384.0,14232.79931640625,125.02458991923973,3.1300048828125,0.9871341665706579
2025-12-11,GOOGL,320.0799865722656,321.1199951171875,308.6000061035156,312.42999267578125,42353700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24994.3994140625,11384.0,13610.3994140625,119.55726821910137,-7.779998779296875,-2.4296552221695134
2025-12-12,GOOGL,313.70001220703125,314.8699951171875,305.5599975585937,309.2900085449219,35940200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24743.20068359375,11384.0,13359.20068359375,117.35067360851855,-3.139984130859375,-1.0050200699258216
2025-12-15,GOOGL,311.32000732421875,311.4200134277344,304.8800048828125,308.2200012207031,29151900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24657.60009765625,11384.0,13273.60009765625,116.59873592459813,-1.07000732421875,-0.3459559942633361
2025-12-16,GOOGL,304.95001220703125,310.7699890136719,302.5899963378906,306.57000732421875,30585000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24525.6005859375,11384.0,13141.6005859375,115.43921807745521,-1.649993896484375,-0.5353299234149622
2025-12-17,GOOGL,308.010009765625,308.0899963378906,296.1199951171875,296.7200012207031,43930400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,23737.60009765625,11384.0,12353.60009765625,108.51721800471057,-9.850006103515625,-3.212971219685745
2025-12-18,GOOGL,301.7200012207031,303.9599914550781,299.2300109863281,302.4599914550781,33518000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24196.79931640625,11384.0,12812.79931640625,112.55094269506544,5.739990234375,1.9344803891752305
2025-12-19,GOOGL,301.7300109863281,307.25,300.9700012207031,307.1600036621094,59943200.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24572.80029296875,11384.0,13188.80029296875,115.8538325102666,4.70001220703125,1.5539285656990032
2025-12-22,GOOGL,309.8800048828125,310.1300048828125,305.29998779296875,309.7799987792969,26429900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,24782.39990234375,11384.0,13398.39990234375,117.69500968327257,2.6199951171875,0.8529740480370585
2025-12-23,GOOGL,309.6300048828125,314.94000244140625,309.32000732421875,314.3500061035156,25478700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25148.00048828125,11384.0,13764.00048828125,120.90653977759357,4.57000732421875,1.475242863395665
2025-12-24,GOOGL,314.7699890136719,315.0799865722656,311.9200134277344,314.0899963378906,10097400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25127.19970703125,11384.0,13743.19970703125,120.72382033583318,-0.260009765625,-0.08271345970306543
2025-12-26,GOOGL,314.4800109863281,315.0899963378906,312.2799987792969,313.510009765625,10899000.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25080.80078125,11384.0,13696.80078125,120.31624017261069,-0.579986572265625,-0.1846561746722042
2025-12-29,GOOGL,311.3699951171875,314.0199890136719,310.6199951171875,313.5599975585937,19621800.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25084.799804687496,11384.0,13700.799804687496,120.3513686286674,0.04998779296869316,0.015944560432390453
2025-12-30,GOOGL,312.5,316.95001220703125,312.4599914550781,313.8500061035156,17380900.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25108.00048828125,11384.0,13724.00048828125,120.55516943325063,0.29000854492193184,0.09248901236764695
2025-12-31,GOOGL,312.8500061035156,314.5799865722656,311.44000244140625,313.0,16377700.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25040.0,11384.0,13656.0,119.95783555867885,-0.850006103515625,-0.2708319537949144
2026-01-02,GOOGL,316.8999938964844,322.5,310.3299865722656,315.1499938964844,32009400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25211.99951171875,11384.0,13827.99951171875,121.46872375016471,2.149993896484375,0.6868990084614612
2026-01-05,GOOGL,317.6600036621094,319.0199890136719,314.6300048828125,316.5400085449219,30195600.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25323.20068359375,11384.0,13939.20068359375,122.44554360149114,1.3900146484375,0.44106446941392097
2026-01-06,GOOGL,316.3999938964844,320.94000244140625,311.7799987792969,314.3399963378906,31212100.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25147.19970703125,11384.0,13763.19970703125,120.89950550800465,-2.20001220703125,-0.6950186856771512
2026-01-07,GOOGL,314.3599853515625,326.1499938964844,314.19000244140625,321.9800109863281,35104400.0,80,142.3,01/02/2025,Alphabet Inc,Equity,25758.40087890625,11384.0,14374.40087890625,126.2684546636178,7.6400146484375,2.430493967501701
